# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4c3a5b56e9b4_model
# start_datetime = 2023-10-16 17:58:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/Rtmp2fBAYL/standata-4c3aa80ec6a.json
# init = 2 (Default)
# random
#   seed = 1939976623
# output
#   file = /home/lbelzile/Documents/Dropbox/Enseignement/MATH80601A/models/Poisson_mixed3-3.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Dropbox/Enseignement/MATH80601A/models/poisson_mixed3-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,alpha.1,alpha.2,alpha.3,alpha.4,alpha.5,alpha.6,alpha.7,alpha.8,alpha.9,alpha.10,alpha.11,alpha.12,alpha.13,alpha.14,alpha.15,alpha.16,alpha.17,alpha.18,alpha.19,alpha.20,alpha.21,alpha.22,alpha.23,alpha.24,alpha.25,alpha.26,alpha.27,alpha.28,alpha.29,alpha.30,alpha.31,kappa
1474.78,0.902777,0.352808,4,15,0,-1451.95,1.51426,1.47932,1.49696,2.16719,-0.113228,0.647438,0.45788,0.411237,0.269256,0.382861,-0.0949445,0.738423,0.331168,0.55698,-0.464648,0.19393,-0.110143,0.0555149,0.56868,0.161023,-0.508236,0.18651,1.87674,1.60562,-0.0137092,0.510211,0.0574236,0.0630179,-1.18238,0.843479,0.478265,-0.39196,0.378729,0.103627,-0.111902,0.610551
1483.79,1,0.352808,3,7,0,-1468.45,1.48339,1.4483,1.56777,2.19046,-0.0583356,0.308761,0.42802,0.133555,0.384447,0.654315,-0.0382323,0.89887,0.559427,0.364537,-0.451,0.251815,-0.0550194,-0.182365,0.668215,0.120679,-0.282738,0.150012,1.97381,1.19585,-0.087583,0.524756,0.405275,-0.182381,-0.874408,0.896336,0.525267,-0.530015,0.119284,0.152181,0.0942707,0.696314
1473.04,0.720475,0.352808,3,15,0,-1464.11,1.49563,1.54689,1.52096,2.10599,0.0195788,0.510896,0.512657,0.30871,0.536619,0.456796,-0.041454,1.14483,0.456943,0.31818,-0.433882,0.075373,-0.320307,-0.158771,0.568849,0.196037,-0.469612,-0.0131073,1.99396,1.33729,0.46359,0.725666,0.205461,0.0118402,-1.01678,0.641111,0.479248,-0.80763,-0.205072,0.0762306,0.20115,0.561152
1471.95,0.989645,0.352808,4,15,0,-1459.03,1.51092,1.61048,1.64829,2.19952,-0.0861461,0.138538,0.0882307,-0.0893664,0.26144,0.353878,-0.492365,0.586568,0.375845,0.713671,-0.470483,0.457202,0.139926,0.0154002,0.75546,-0.0633079,-0.112751,-0.12599,1.89421,1.31043,-0.645746,0.212467,0.48084,0.329436,-0.568343,0.905313,0.717204,-0.102672,0.244444,0.198796,-0.0902393,0.626584
1470.18,0.885696,0.352808,3,15,0,-1452.78,1.74303,1.56793,1.63754,2.2497,0.0483235,0.196706,0.528042,0.467574,0.61182,0.45973,-0.0200028,0.910972,0.411908,0.155144,-0.545162,0.00298113,-0.673645,-0.212732,0.655564,-0.120678,-0.554745,0.0109747,1.81835,1.13157,0.254219,0.630251,0.225664,-0.0015158,-1.28058,0.516828,0.4082,-0.613363,-0.345117,0.105535,0.157961,0.528812
1482.77,1,0.352808,3,7,0,-1458.95,1.558,1.47903,1.55265,2.30362,-0.168874,0.192967,0.202171,0.169358,0.251371,0.122518,-0.178098,0.826549,0.415564,0.155198,-0.84546,0.303606,-0.394401,-0.152276,0.738252,-0.0809451,-0.62361,-0.104015,1.87485,1.09232,-0.305926,0.403386,0.230584,0.120062,-0.90872,0.741352,0.523892,-0.411271,-0.205712,0.310652,0.0564835,0.606783
1481.68,0.942699,0.352808,3,7,0,-1469.17,1.64985,1.65899,1.72085,2.22894,-0.103244,0.245441,0.262431,-0.0590392,0.345912,0.315862,-0.210147,0.673251,0.387242,0.714886,-0.874768,0.394267,-0.195124,-0.11832,0.475322,0.0638771,-0.614094,0.00820126,1.67725,1.20757,0.0188789,0.280139,0.485883,0.124085,-1.10236,0.594811,0.561421,-0.505174,-0.00202899,-0.237852,-0.103138,0.527559
1468.5,0.592764,0.352808,3,7,0,-1449.99,1.55839,1.56448,1.49694,2.2824,-0.566901,0.266452,0.326544,0.29139,0.195385,0.19518,-0.331666,0.899711,0.439598,0.156386,-0.0664407,-0.187087,-0.102403,0.0260315,0.713321,-0.322232,-0.160848,-0.319534,1.87505,1.19231,-0.33739,0.491876,0.118438,-0.211981,-0.699445,0.744145,0.353567,-0.451122,0.0909027,0.549109,-0.378927,0.643139
1469.07,0.908643,0.352808,4,15,0,-1441.95,1.79846,1.83009,1.75178,2.42574,0.103901,-0.703132,0.137257,-0.0563966,0.252023,0.144117,-0.279032,0.332718,0.14848,0.345199,-0.920089,-0.183278,-0.565103,-0.12922,0.419479,-0.0347239,-0.502187,-0.421104,1.63406,1.06117,-0.492347,0.130967,0.047061,0.122562,-1.39743,0.205741,0.606647,-0.816767,-0.292354,-0.492029,-0.274536,0.587882
1470.83,0.859982,0.352808,3,15,0,-1444.48,1.86753,1.73062,1.92447,2.51875,-0.111037,-0.15508,-0.29275,0.109357,0.0855564,-0.148675,-0.406706,0.567253,0.221557,0.300511,-0.880015,-0.331349,-0.756973,-0.178617,0.564238,0.0383356,-0.500655,-0.00881045,1.59929,0.864508,-0.730648,0.18918,-0.0173701,0.0589264,-1.18519,0.696316,0.118784,-0.414506,-0.778773,-0.192941,0.0884073,0.624225
1478.36,1,0.352808,4,15,0,-1458.7,1.87731,1.96468,1.90408,2.64063,-0.155914,-0.0552603,-0.349277,-0.285021,-0.183933,-0.124656,-0.545972,0.517574,0.159217,0.24012,-0.73383,-0.0496326,-0.583031,-0.263142,0.491526,-0.260986,-0.672431,-0.333504,1.51872,0.811511,-0.918194,0.13326,-0.133999,-0.0856687,-1.12877,0.621092,-0.04085,-0.685418,-0.50977,-0.0691612,-0.316061,0.651927
1477.53,1,0.352808,3,15,0,-1465.68,1.92679,1.82195,1.97646,2.49198,0.0649182,-0.127515,-0.210056,-0.322285,-0.0625071,-0.227147,-0.530131,0.459479,0.240864,0.199587,-0.882205,0.0600728,-0.46594,-0.41778,0.515336,-0.211832,-1.06277,-0.307705,1.44015,0.850669,-0.555058,0.232263,-0.110417,-0.0133029,-1.24003,0.383507,0.299843,-0.968303,-0.673525,-0.196921,-0.121847,0.747499
1480,1,0.352808,4,15,0,-1465.46,1.87589,1.80282,1.81305,2.46055,-0.749433,0.0464222,0.121328,-0.00631233,0.24687,0.172226,-0.584117,0.542869,-0.10572,0.163037,-0.579854,-0.177357,-0.576109,-0.369561,0.153217,-0.395628,-0.218077,-0.587514,1.53306,0.959301,-0.125124,0.0270261,0.137347,-0.311297,-0.890629,0.477007,0.184564,-0.587241,-0.0150896,-0.275251,-0.53203,0.431612
1481.15,0.879906,0.352808,3,7,0,-1461.26,1.828,1.85954,1.96048,2.57813,-0.387512,-0.0514261,-0.0303219,-0.315005,0.198249,0.084673,-0.645276,0.461497,0.0178365,0.215463,-0.538617,0.156433,-0.266663,-0.673178,0.291917,-0.351363,-0.672215,-0.0444509,1.49646,0.950541,-0.368927,0.0755739,0.00441021,0.121186,-0.98723,0.415252,0.152159,-0.871082,-0.745664,-0.0874566,-0.673457,0.651123
1474.77,0.678125,0.352808,3,7,0,-1459.81,1.95539,1.79268,1.81161,2.54181,-0.530826,0.0128022,0.0573454,-0.159556,0.335893,0.108439,-0.712332,0.743544,0.119343,0.132363,-1.01777,-0.0289676,-0.298647,-0.519545,0.182759,-0.464874,-0.237959,-0.131681,1.56494,0.679021,-0.122229,-0.272018,-0.0786429,-0.376819,-0.865076,0.525075,0.006748,-0.656338,-0.582593,-0.248397,-0.300837,0.575394
1478.35,0.794357,0.352808,3,7,0,-1456.5,1.81231,1.80233,1.99295,2.54594,-0.213044,-0.36173,-0.278575,-0.19482,-0.0266488,-0.0119586,-0.588297,0.257007,0.0319192,0.218368,-1.01508,-0.0823014,-0.39591,-0.326429,0.299776,-0.188585,-0.78004,-0.527185,1.39581,1.03095,-0.334281,0.225549,-0.000987911,-0.63615,-1.26045,0.293859,0.382582,-0.601104,0.0330394,-0.123077,-0.164785,0.539832
1475.85,0.587238,0.352808,4,15,0,-1449.52,1.91031,1.81767,1.76002,2.4149,-0.174385,-0.0771206,0.261485,-0.107596,0.395218,0.0423758,-0.605416,0.856009,0.291246,0.18941,-0.707413,0.233656,-0.28723,-0.287217,0.565156,-0.167137,-0.299861,-0.463231,1.78789,0.936808,-0.0806462,0.151847,-0.0965204,-0.0844138,-1.31993,0.655738,0.0911824,-0.716476,-0.416055,-0.329337,-0.104906,0.715416
1471.85,0.954691,0.352808,3,15,0,-1452.26,1.63441,1.63319,1.73855,2.39416,-0.258203,0.00821544,-0.0642608,0.0797308,-0.0492595,0.0316231,-0.0682338,0.803028,0.118999,0.0475712,-0.00634931,0.195731,-0.327457,-0.223245,0.487416,-0.406616,-0.819153,-0.528505,1.61067,1.23989,-0.261178,0.243041,0.145441,0.0457568,-1.38522,0.693251,0.0793911,-0.438609,0.100653,-0.238067,-0.162056,0.572607
1477.99,0.865481,0.352808,3,7,0,-1454.74,1.81209,1.78274,1.68916,2.37533,-0.0290347,0.177113,0.168078,0.0844511,0.236107,0.321394,-0.104541,0.638633,0.163578,0.484835,-1.03841,0.0950991,-0.387946,-0.349755,0.715922,-0.0269309,-0.678471,-0.485848,1.77565,0.968898,-0.0397337,0.311922,0.254585,0.14435,-1.10523,0.678226,0.673522,-0.51868,-0.185498,-0.31708,-0.466309,0.567056
1475.31,0.992088,0.352808,3,15,0,-1464.5,1.62556,1.57789,1.78772,2.40512,-0.377874,-0.0953446,-0.0779795,-0.247616,0.26817,-0.11382,-0.649459,0.726499,0.189416,0.296622,-0.785668,0.157658,-0.0731597,-0.339645,0.515025,-0.322124,-0.271312,-0.241174,1.6744,1.32208,-0.17691,0.34941,-0.00984133,-0.227334,-0.915663,0.575062,0.306261,-1.02006,-0.00818907,0.1356,0.196218,0.75737
1475.37,0.96229,0.352808,3,15,0,-1460.1,1.76159,1.78079,1.63731,2.36843,-0.11553,0.22711,0.161474,0.0980475,0.321062,-0.0753882,-0.638814,0.739895,0.448134,0.320532,-0.541969,0.254352,0.0302599,-0.497603,0.48217,-0.243955,-0.297474,-0.379838,1.76234,1.00077,-0.423734,0.472443,0.245269,-0.362792,-1.27846,0.472868,0.563133,-1.20524,0.159568,-0.202207,0.0456885,0.618097
1472.84,0.873493,0.352808,4,15,0,-1450.93,1.55927,1.61974,1.46775,2.14477,-0.083402,0.302677,0.327248,0.186512,0.5243,0.50576,-0.0760347,0.826134,0.321952,0.226531,-0.534136,0.174768,-0.474415,0.207648,0.545547,0.137661,-0.43422,0.0470785,1.86607,1.40518,-0.0992702,0.228862,0.372193,0.50017,-0.562493,0.774716,0.322529,0.0354136,-0.336398,0.245134,-0.110828,0.534413
1474.01,0.985626,0.352808,4,15,0,-1457.28,1.51133,1.54766,1.54503,2.19279,0.00328465,0.375837,0.278241,0.180016,0.38224,0.266496,-0.322391,0.861034,0.531221,0.676718,-0.358053,0.321725,0.236872,-0.383182,0.708819,0.00628304,-0.118929,-0.196691,1.88067,1.08293,0.0866775,0.816855,0.361525,-0.196609,-1.02989,0.791419,0.876394,-1.03556,0.328391,0.0247074,0.256713,0.727667
1470.66,0.560287,0.352808,4,15,0,-1448.6,1.62786,1.66684,1.46382,2.24948,0.00880242,0.325918,0.360934,0.190293,0.526238,0.54423,-0.0200574,0.908962,0.297056,0.377687,-0.578479,0.220445,-0.396028,0.26012,0.733758,0.119194,-0.43722,0.0569276,1.82002,1.35114,-0.147969,0.238045,0.335317,0.472847,-0.527347,0.837369,0.330861,0.0196845,-0.299418,0.278184,-0.170016,0.498749
1475.98,0.899113,0.352808,4,15,0,-1449.86,1.69447,1.63516,1.69908,2.39881,-0.312272,0.165331,0.0577403,-0.0742825,0.195742,-0.00699199,-0.445094,0.611324,0.367401,0.508578,-0.379966,0.115082,0.0515722,-0.450343,0.496008,-0.305467,-0.273869,-0.345034,1.88546,1.01035,0.0282222,0.495295,0.196828,-0.336953,-1.12973,0.545506,0.652949,-1.06859,0.199075,-0.317673,-0.317158,0.636979
1472.29,0.820804,0.352808,3,7,0,-1453.96,1.67651,1.74423,1.79009,2.3657,-0.401294,0.269686,0.170993,-0.307298,0.172698,0.0903991,-0.298704,0.56644,0.377193,0.37311,-0.0213647,-0.0916311,-0.105804,-0.273492,0.483504,-0.262917,-0.647726,-0.373918,1.50961,1.31008,0.0537653,0.133226,0.262404,-0.0325492,-1.02455,0.479698,0.0787973,-0.748996,0.103258,-0.145242,0.320929,0.562463
1481.12,0.975069,0.352808,3,7,0,-1459.62,1.80395,1.64439,1.65725,2.39877,-0.161213,0.0405477,0.195059,0.227685,0.284065,0.178248,-0.517055,0.788146,-0.0565104,0.215535,-0.836823,0.239322,-0.219212,-0.291234,0.438993,-0.180305,-0.574094,-0.173065,1.76813,0.957372,-0.290771,0.422617,0.0585307,0.11245,-1.12039,0.845976,0.567867,-0.669309,0.0376666,-0.141329,-0.28866,0.463201
1475.3,0.918054,0.352808,3,7,0,-1463.43,1.67154,1.75074,1.83167,2.38849,-0.42862,0.0208742,0.00578176,-0.191581,-0.077305,0.396823,-0.56329,0.813747,0.134809,0.447465,-0.330768,0.0146089,-0.378343,-0.219807,0.633193,-0.0902512,-0.151106,-0.61438,1.57548,1.0303,-0.335873,0.424368,0.138793,0.0289945,-1.09925,0.118793,0.362998,-0.302512,-0.00867548,-0.207539,-0.327243,0.624212
1477.54,0.978676,0.352808,4,15,0,-1460.45,1.53921,1.59367,1.66762,2.30609,0.0888827,0.229363,0.29228,0.262347,0.74345,0.199711,-0.153083,0.543456,0.37712,0.31966,-0.741725,0.339786,-0.0495911,-0.116974,0.610141,-0.0239603,-0.680301,0.242493,1.70885,1.10754,0.0909642,0.131861,0.253224,0.0940069,-0.447413,0.640043,0.518356,-0.732315,-0.200244,0.10144,0.0775061,0.608831
1476.58,0.79121,0.352808,4,15,0,-1454.82,1.52675,1.52638,1.56333,2.2088,-0.298251,0.283612,0.202624,0.0789775,0.119006,0.45606,-0.404158,0.982385,0.225114,0.582689,-0.447089,0.133601,-0.228122,-0.0605205,0.791913,-0.529269,0.0994352,-0.456671,1.80533,1.33274,-0.191738,0.532455,0.314487,0.187088,-1.18979,0.604778,0.725741,-0.252329,0.177179,0.0710673,-0.0172862,0.630432
1477.13,0.955083,0.352808,4,15,0,-1459.28,1.66629,1.59632,1.66814,2.29386,-0.262268,0.22718,0.184332,-0.1029,0.118007,0.328099,0.00475364,0.875775,0.216279,0.342416,-0.484424,-0.00501818,-0.522107,0.102725,0.715175,-0.530055,-0.127503,-0.600641,1.83787,1.2236,-0.386552,0.431475,0.203836,0.0350847,-1.10441,0.524698,0.682776,-0.569193,-0.118462,-0.0971872,-0.327093,0.53342
1473.39,0.839318,0.352808,3,15,0,-1456.63,1.66099,1.69502,1.69094,2.34191,-0.535347,-0.0157789,0.114387,-0.0735227,0.468109,0.0887723,0.00401568,0.719356,0.454982,0.427449,-0.819403,-0.228522,-0.175736,-0.281476,0.443375,-0.0746871,-0.702455,-0.0548682,1.61591,1.11227,0.0173881,0.330932,0.230889,-0.0516498,-1.03607,1.01533,0.292997,-0.554854,-0.210249,-0.344546,0.155289,0.769994
1469.46,0.854833,0.352808,3,7,0,-1447.57,1.73275,1.59381,1.73584,2.35625,-0.204666,0.101928,0.303562,0.25112,0.111792,-0.125661,-0.406713,0.806692,0.117424,0.558177,-1.14855,-0.144409,0.183066,-0.02815,0.466444,-0.617381,-0.580401,-0.127423,1.76611,0.948605,0.194573,0.190845,0.21691,-0.0633773,-0.703249,0.730256,0.503934,-0.821642,0.163157,0.343085,-0.213807,0.669163
1473.67,0.912998,0.352808,4,15,0,-1452.16,1.86807,1.74099,1.81927,2.39427,-0.278619,-0.00580888,-0.0839993,-0.287048,0.221497,0.436518,-0.398716,0.509283,0.294205,0.0227805,-0.161744,0.234155,-0.715924,-0.477269,0.382274,0.0647723,-0.336171,-0.28472,1.60158,1.05953,-0.552379,0.0971843,-0.218251,0.037545,-0.924492,0.272963,0.134713,-0.501551,-0.49817,-0.445702,-0.123694,0.568972
1476.9,0.978559,0.352808,4,15,0,-1453.96,1.67384,1.75249,1.78924,2.44844,0.00833249,0.546139,0.181053,0.179752,0.148268,0.0946814,-0.451882,0.655623,0.0602386,0.158197,-0.915172,0.337919,-0.237491,-0.257336,0.658276,-0.12737,-0.424933,0.123226,1.63861,0.921242,-0.527367,0.158578,0.132676,-0.238945,-0.758584,0.466003,0.380283,-0.922628,-0.540929,-0.108131,-0.288765,0.498578
1478.28,0.929846,0.352808,4,15,0,-1458.26,1.687,1.56289,1.64248,2.29026,-0.148182,-0.14086,0.26201,-0.0956189,0.227667,0.127726,-0.236764,0.745602,0.598583,0.180469,-0.407796,0.190026,-0.0551642,-0.252796,0.403303,0.169329,-0.606145,-0.591463,1.82031,1.2643,-0.036747,0.333307,0.260025,0.098957,-1.08827,0.60485,0.559633,-0.278839,0.346081,0.0921054,0.0301692,0.542037
1474.74,0.93215,0.352808,4,15,0,-1465.25,1.76992,1.63019,1.69601,2.3269,-0.151574,0.520979,0.115166,0.206492,0.0987823,0.508611,-0.442944,0.731364,-0.0840306,0.486079,-0.716881,-0.0964082,-0.393139,-0.0474497,0.544639,-0.455569,-0.0724845,0.200982,1.77364,1.08717,-0.270403,0.427189,0.165689,0.0661486,-0.606441,0.673007,0.304346,-0.811981,-0.581327,-0.121396,-0.132333,0.574047
1472.06,0.941139,0.352808,4,15,0,-1453.87,1.50184,1.48332,1.57627,2.26026,0.0498024,-0.0346784,0.376945,0.00662179,0.600631,-0.198688,-0.133454,0.699457,0.546468,0.425055,-0.206671,0.13967,-0.158895,-0.308441,0.712333,0.269248,-0.526577,-0.468539,1.76803,1.25127,-0.143438,0.329919,0.436692,0.0224824,-1.31969,0.686134,0.512783,-0.114419,0.219066,0.398859,0.194443,0.580615
1477.62,0.927277,0.352808,3,7,0,-1455.23,1.54829,1.5489,1.62756,2.16745,0.152403,0.526429,0.434376,0.0237409,0.219568,0.0142912,-0.250268,0.641552,0.343486,0.552296,-0.483479,-0.0695226,-0.14004,-0.24092,0.789674,0.179587,-0.177933,-0.11369,1.94142,1.32972,-0.26674,0.542681,0.24832,0.171119,-0.875792,0.567085,0.754345,-0.903528,-0.181558,0.0433441,0.147694,0.535524
1477.88,0.878421,0.352808,3,7,0,-1461.81,1.54495,1.48688,1.64626,2.22148,-0.0816096,0.175273,-0.0262884,-0.00910165,0.417209,0.707948,-0.0854149,0.980207,0.435251,0.377697,-0.590752,0.517253,-0.0163196,0.0386268,0.499291,-0.0256452,-0.491506,0.109989,1.72726,1.16771,0.0560984,0.40301,0.317842,-0.108143,-0.636404,0.933006,0.419491,-0.403155,0.0609498,0.144468,-0.209834,0.640501
1475.88,0.953665,0.352808,3,15,0,-1460.68,1.53492,1.51815,1.6613,2.23341,0.0157697,-0.223902,0.261191,-0.176914,0.254416,0.372548,-0.41696,0.821674,0.458036,0.392671,-0.442038,0.357263,-0.140805,0.193301,0.361709,0.0170869,-0.49228,0.0837513,1.98604,1.20035,0.149735,0.301087,0.429296,-0.145756,-0.847939,0.716912,0.750731,-0.301911,0.0462374,0.129279,0.285185,0.590923
1470.89,0.726105,0.352808,3,7,0,-1451.7,1.6112,1.55551,1.53022,2.20189,-0.373593,0.741588,0.251567,0.332946,0.365848,0.242344,-0.146638,0.751092,0.263365,0.633323,-0.090788,0.0836561,-0.341503,-0.0165615,0.945011,0.210586,0.0396772,-0.0612152,1.73754,1.20383,0.144307,0.426196,0.508482,0.238327,-0.845247,0.463234,0.375613,-0.0287252,-0.258633,0.0919028,-0.0405426,0.571772
1474.73,0.957564,0.352808,4,15,0,-1451.95,1.64048,1.6019,1.65501,2.25894,0.177335,-0.257655,0.232593,-0.11348,0.412943,0.261631,-0.395445,0.727795,0.436612,0.281143,-0.93113,0.2952,-0.189974,-0.195873,0.340711,-0.222769,-0.714268,-0.165705,1.75203,1.13139,-0.278026,0.194172,0.12611,-0.0268889,-0.792259,1.00182,0.670513,-0.982283,0.184143,-0.0608218,-0.0163364,0.660417
1478.43,0.907053,0.352808,3,15,0,-1455.85,1.68115,1.62191,1.79914,2.40349,0.157343,0.0275329,0.0460775,0.00670341,0.501392,0.331754,-0.341783,0.651977,0.179143,0.220065,-0.721124,0.0408795,-0.0979566,-0.660503,0.454115,-0.545401,-0.147086,-0.0773104,1.69697,1.12578,-0.137025,0.414193,0.0501773,0.402035,-0.813173,0.411062,0.30681,-0.566375,0.0140008,0.0962677,-0.172643,0.519818
1478.3,0.839539,0.352808,4,31,0,-1455.93,1.80559,1.74734,1.90825,2.49705,-0.636131,0.147499,0.0728652,-0.35607,-0.115828,-0.00890202,-0.555945,0.445472,0.185303,0.263687,-0.502595,0.0462842,-0.572581,0.0621279,0.358022,0.023154,-0.803373,-0.450134,1.47476,0.960605,-0.312917,0.12413,0.233907,-0.619848,-0.998104,0.674622,0.333239,-0.800557,-0.425145,-0.262426,-0.138088,0.611056
